"id","sex","height"
9307754,"MALE",175
1041088,"MALE",183
7114544,"FEMALE",180
9199892,"MALE",164
5276389,"FEMALE",171
7990658,"MALE",164
8002262,"MALE",172
7311263,"FEMALE",170
8252445,"MALE",188
9928324,"FEMALE",169
4008471,"FEMALE",188
9793305,"MALE",168
4060263,"FEMALE",151
3714881,"MALE",169
5676977,"FEMALE",158
2081892,"FEMALE",176
3342773,"FEMALE",158
3041702,"FEMALE",166
8426596,"MALE",176
7733895,"MALE",180
6743279,"MALE",176
7068230,"FEMALE",164
2738150,"FEMALE",158
6767239,"FEMALE",166
5169005,"FEMALE",152
8977707,"MALE",181
8833714,"FEMALE",178
2722360,"FEMALE",159
4715419,"MALE",171
8997236,"FEMALE",172
6112931,"MALE",170
8388266,"FEMALE",168
3876540,"FEMALE",173
2139632,"MALE",177
7389649,"FEMALE",176
5138177,"MALE",192
1521622,"MALE",173
8402886,"FEMALE",163
4102694,"MALE",183
5611817,"MALE",181
6339682,"FEMALE",166
8459816,"FEMALE",176
5414543,"MALE",168
8022202,"MALE",169
2248314,"FEMALE",171
1293767,"MALE",175
5092910,"MALE",177
6883823,"FEMALE",175
9028490,"FEMALE",167
3498104,"MALE",165
4124017,"FEMALE",168
1143330,"FEMALE",165
4246427,"FEMALE",169
3338350,"FEMALE",156
3606183,"MALE",176
5435989,"MALE",177
3053201,"FEMALE",164
7504901,"MALE",166
6465927,"FEMALE",164
7399315,"MALE",177
7157227,"FEMALE",164
6902950,"FEMALE",165
6443072,"MALE",172
2594597,"FEMALE",170
2831187,"MALE",187
6647176,"MALE",197
6747230,"MALE",186
2953030,"FEMALE",167
6797456,"MALE",177
1258720,"MALE",182
1303228,"MALE",168
7553771,"MALE",166
6437292,"MALE",176
4166819,"FEMALE",180
5394310,"MALE",166
9899294,"FEMALE",155
8358816,"FEMALE",169
1760615,"MALE",158
8324307,"MALE",163
7538639,"FEMALE",169
3620961,"MALE",179
2875023,"FEMALE",157
7337628,"FEMALE",161
6865969,"MALE",171
1690495,"FEMALE",160
4803537,"MALE",169
7115859,"FEMALE",166
1421675,"FEMALE",159
8548158,"MALE",165
8131877,"FEMALE",170
3763020,"MALE",172
5423923,"MALE",180
1322274,"FEMALE",147
2004788,"MALE",188
4135953,"MALE",182
4094071,"FEMALE",166
8047902,"FEMALE",164
6910154,"MALE",168
3944180,"FEMALE",151
9732327,"MALE",178
6936886,"MALE",158
6950863,"FEMALE",162
8616679,"FEMALE",149
4385880,"FEMALE",165
8674690,"MALE",175
2855424,"MALE",176
7251084,"MALE",182
8271331,"FEMALE",159
8032689,"FEMALE",161
4671045,"MALE",185
1458537,"MALE",180
6702109,"MALE",179
8176815,"MALE",179
5538399,"MALE",180
6868189,"MALE",172
3661716,"FEMALE",161
4117384,"MALE",177
9417675,"FEMALE",166
8079768,"MALE",185
9654045,"MALE",186
1044425,"FEMALE",172
8347882,"MALE",181
4545635,"FEMALE",167
4110454,"MALE",173
1401536,"FEMALE",172
8496916,"MALE",190
4749592,"MALE",150
5617009,"FEMALE",163
7836476,"FEMALE",170
9009817,"MALE",161
3827528,"FEMALE",174
4263356,"MALE",153
9677773,"FEMALE",164
9735832,"FEMALE",168
8032727,"MALE",188
5328352,"FEMALE",170
6268370,"FEMALE",165
1126265,"MALE",172
2531370,"MALE",193
4875220,"FEMALE",170
4719038,"FEMALE",172
7072826,"FEMALE",160
7509893,"FEMALE",146
3561484,"FEMALE",159
5549825,"FEMALE",155
4571733,"FEMALE",166
8218391,"MALE",171
7014917,"MALE",173
9396300,"FEMALE",169
4477055,"FEMALE",174
6489396,"FEMALE",176
3921662,"FEMALE",148
9937997,"MALE",156
7547192,"MALE",181
5235783,"FEMALE",163
8602948,"FEMALE",167
9080094,"FEMALE",169
1169378,"FEMALE",153
5642182,"MALE",174
2499127,"FEMALE",165
1753198,"MALE",188
2665276,"MALE",169
7532900,"FEMALE",178
6642938,"FEMALE",142
2681503,"FEMALE",147
8609661,"MALE",162
4813987,"FEMALE",156
4343197,"FEMALE",154
5108782,"MALE",187
2899437,"MALE",162
2908862,"MALE",171
6275396,"MALE",192
4957808,"FEMALE",153
7916328,"FEMALE",164
8330885,"MALE",168
4495930,"MALE",161
8224394,"FEMALE",164
7313344,"FEMALE",171
1610408,"MALE",187
8494203,"MALE",186
5629745,"MALE",200
2660847,"FEMALE",160
7455674,"MALE",174
3156943,"FEMALE",174
2248857,"FEMALE",153
8154476,"MALE",178
4576680,"FEMALE",179
9649692,"MALE",158
2172127,"FEMALE",164
4809621,"FEMALE",160
8649501,"FEMALE",155
6060103,"MALE",184
5202536,"FEMALE",147
5898493,"MALE",159
3267884,"FEMALE",187
5065352,"FEMALE",174
3437535,"FEMALE",164
9276733,"FEMALE",171
1400233,"MALE",157
1607519,"MALE",168
9729589,"MALE",172
9906948,"FEMALE",161
6553526,"FEMALE",182
4288965,"FEMALE",151
3771579,"MALE",180
6775686,"FEMALE",147
2182663,"FEMALE",164
4549976,"MALE",167
1347383,"FEMALE",153
3618477,"FEMALE",156
5838237,"FEMALE",160
3144560,"FEMALE",179
6243080,"FEMALE",158
8818469,"FEMALE",176
6383793,"FEMALE",170
7601848,"FEMALE",154
8784262,"FEMALE",158
2429377,"FEMALE",150
5508858,"MALE",163
5055545,"MALE",175
1366238,"MALE",193
8630234,"MALE",195
9139106,"FEMALE",159
5283216,"FEMALE",172
7610909,"MALE",159
8422997,"FEMALE",168
7544220,"MALE",150
2009269,"FEMALE",161
5553050,"MALE",147
1665059,"FEMALE",180
5892635,"MALE",166
4627452,"MALE",170
4362550,"MALE",167
2157918,"FEMALE",178
1030094,"MALE",185
4332731,"FEMALE",152
9857496,"FEMALE",174
4854097,"MALE",186
6308603,"FEMALE",182
8268369,"FEMALE",166
7400808,"FEMALE",179
3200012,"FEMALE",163
1160994,"FEMALE",161
6124776,"FEMALE",168
7627768,"MALE",185
1278395,"FEMALE",156
9574246,"MALE",157
5756192,"MALE",188
5649800,"FEMALE",164
6704277,"MALE",165
5459542,"FEMALE",142
5903944,"MALE",183
5652878,"MALE",179
8562136,"MALE",177
5695579,"MALE",183
7303909,"MALE",172
8196520,"FEMALE",163
1206344,"FEMALE",161
6288224,"MALE",175
2922559,"MALE",146
5300567,"MALE",177
3255085,"FEMALE",168
6674936,"MALE",193
9636928,"FEMALE",157
7242249,"MALE",167
6495437,"MALE",180
8016298,"MALE",188
5172091,"MALE",184
3357202,"FEMALE",159
1035461,"FEMALE",156
7546296,"MALE",184
6248772,"MALE",174
5410300,"FEMALE",176
5046898,"FEMALE",150
9633640,"MALE",183
9050702,"MALE",162
2154946,"FEMALE",167
6077878,"MALE",192
4076859,"FEMALE",165
1711122,"FEMALE",179
2448181,"FEMALE",169
4382693,"MALE",184
1086119,"FEMALE",168
8598166,"MALE",175
6728287,"MALE",167
2161913,"MALE",169
7570766,"MALE",160
9115438,"FEMALE",180
4574816,"MALE",179
4818490,"MALE",169
8327682,"FEMALE",173
8182409,"FEMALE",158
6903953,"MALE",171
9005522,"MALE",184
9576047,"MALE",169
2674371,"MALE",183
1764501,"MALE",184
4427099,"FEMALE",161
1272942,"MALE",154
4698780,"FEMALE",162
5148695,"FEMALE",171
7120209,"MALE",169
1436484,"FEMALE",163
4883843,"FEMALE",155
4611910,"MALE",174
7548943,"MALE",190
7647470,"FEMALE",177
4169798,"FEMALE",163
3153815,"FEMALE",165
9517767,"MALE",174
2068373,"MALE",159
9721195,"MALE",162
9451267,"FEMALE",148
3381738,"FEMALE",147
6133563,"FEMALE",168
1382721,"MALE",176
1004807,"FEMALE",156
8161420,"MALE",160
9160060,"MALE",169
3399954,"FEMALE",160
4560039,"MALE",173
9151584,"FEMALE",158
5582936,"FEMALE",171
9896963,"FEMALE",147
7258893,"FEMALE",177
7119730,"MALE",172
7894542,"MALE",177
8236089,"FEMALE",157
2051318,"MALE",182
3767672,"MALE",171
6090407,"MALE",163
2429279,"FEMALE",158
4180250,"MALE",173
2072193,"MALE",185
7933779,"FEMALE",163
2264204,"FEMALE",153
9712365,"FEMALE",160
5506053,"MALE",183
4735282,"FEMALE",178
5690586,"FEMALE",175
1196235,"FEMALE",168
9729711,"FEMALE",168
9788572,"MALE",177
5339556,"MALE",183
4480290,"MALE",188
3250016,"MALE",169
9391397,"FEMALE",171
9363255,"MALE",180
1683752,"MALE",177
1567064,"MALE",172
4964057,"MALE",174
3789218,"FEMALE",151
5786951,"MALE",173
1828010,"MALE",177
4302376,"FEMALE",169
2357013,"MALE",163
8563593,"MALE",179
1058416,"MALE",174
5674964,"MALE",171
2856166,"MALE",160
2349486,"MALE",180
2452930,"FEMALE",174
9909760,"FEMALE",168
7813681,"MALE",180
9495785,"MALE",171
4711937,"MALE",163
7270825,"FEMALE",174
9381192,"MALE",162
5265981,"FEMALE",159
7450673,"FEMALE",169
4742142,"FEMALE",175
6172668,"FEMALE",183
7497260,"MALE",168
1666936,"MALE",164
9460724,"FEMALE",172
7295865,"FEMALE",154
4328185,"FEMALE",175
1714256,"MALE",164
8174178,"MALE",188
6476559,"FEMALE",168
3064337,"MALE",177
7706021,"FEMALE",160
1621090,"MALE",160
7091136,"MALE",186
4293607,"FEMALE",159
3607648,"MALE",184
2270573,"FEMALE",165
5385164,"MALE",171
1496782,"FEMALE",150
8032097,"FEMALE",155
9968478,"FEMALE",169
7711740,"MALE",181
9522211,"MALE",172
3314437,"MALE",182
3191967,"FEMALE",161
5656708,"MALE",177
5034328,"FEMALE",174
1679553,"MALE",168
9580931,"MALE",178
1943137,"MALE",167
9929319,"MALE",166
8132535,"FEMALE",171
8796435,"FEMALE",177
3509500,"MALE",171
9560332,"FEMALE",176
1301796,"MALE",185
8015355,"FEMALE",167
9028981,"MALE",170
9102086,"MALE",168
3442123,"FEMALE",174
3248881,"MALE",171
7185487,"FEMALE",153
7513008,"FEMALE",174
2926434,"FEMALE",175
9592527,"FEMALE",159
8405901,"FEMALE",168
2410837,"MALE",168
5815772,"MALE",176
7488235,"FEMALE",165
8931640,"FEMALE",168
5515038,"FEMALE",170
2681545,"FEMALE",161
7220230,"MALE",177
6093463,"MALE",159
2246517,"MALE",162
4577650,"MALE",168
1876200,"FEMALE",156
3775331,"FEMALE",157
5156153,"FEMALE",149
2987678,"MALE",165
3561203,"MALE",185
8599612,"FEMALE",153
7481924,"MALE",167
2148938,"FEMALE",151
1029224,"FEMALE",177
3214371,"FEMALE",159
9056606,"MALE",161
4362834,"MALE",171
8337962,"MALE",193
8631598,"MALE",184
6987552,"FEMALE",178
2078026,"FEMALE",154
7019018,"MALE",169
3224437,"MALE",181
2290382,"FEMALE",161
5403442,"FEMALE",162
3130250,"MALE",179
7942009,"FEMALE",170
6715543,"FEMALE",165
4948773,"FEMALE",169
4092722,"MALE",182
6570092,"MALE",176
3091218,"FEMALE",173
2034706,"MALE",174
2224509,"MALE",169
1937815,"MALE",177
4539129,"MALE",180
2872073,"FEMALE",154
1918088,"MALE",178
9928020,"FEMALE",157
5562675,"FEMALE",153
2058858,"FEMALE",154
2805033,"MALE",166
4365001,"FEMALE",166
9727448,"MALE",179
8878321,"FEMALE",162
3596932,"FEMALE",152
9236059,"MALE",185
5760706,"MALE",171
2437881,"MALE",177
7967436,"FEMALE",167
6981991,"MALE",195
4489109,"MALE",181
9048378,"FEMALE",163
8432336,"FEMALE",191
1928708,"FEMALE",173
8359352,"FEMALE",164
9068511,"FEMALE",149
3453485,"FEMALE",143
4198374,"FEMALE",175
6570786,"MALE",169
9120004,"FEMALE",170
7473373,"FEMALE",159
2612089,"FEMALE",162
4379358,"FEMALE",138
6118022,"MALE",188
2272346,"MALE",164
8247160,"MALE",171
8125641,"FEMALE",178
1341771,"FEMALE",155
6509887,"MALE",169
8761519,"MALE",155
3237802,"FEMALE",184
9443730,"MALE",174
1454633,"FEMALE",174
5912795,"FEMALE",180
5097917,"MALE",174
9899228,"MALE",185
3553721,"FEMALE",167
9459813,"FEMALE",176
5500859,"FEMALE",154
6179718,"MALE",181
7236352,"MALE",169
1450835,"MALE",176
6091161,"FEMALE",173
4018112,"MALE",155
4577881,"FEMALE",168
6277544,"FEMALE",175
5831316,"MALE",163
8638343,"MALE",168
4381326,"MALE",193
6651343,"FEMALE",164
2682161,"MALE",175
1367259,"MALE",181
2176149,"FEMALE",169
4524583,"FEMALE",163
9295336,"FEMALE",171
5083116,"MALE",188
2105186,"MALE",174
5397481,"FEMALE",160
1146945,"MALE",182
4485445,"MALE",193
5389711,"FEMALE",174
6842763,"MALE",169
7489335,"FEMALE",172
3865572,"FEMALE",151
7684635,"FEMALE",161
7812176,"MALE",182
6232087,"FEMALE",160
6591693,"FEMALE",180
3124697,"FEMALE",179
3803311,"MALE",173
5009442,"FEMALE",159
5008969,"MALE",149
2021318,"FEMALE",157
2835871,"FEMALE",175
9732707,"FEMALE",168
8021829,"MALE",182
7301298,"FEMALE",157
6954486,"MALE",184
3352314,"MALE",168
1222869,"FEMALE",158
3191276,"FEMALE",168
3023915,"FEMALE",163
2841396,"FEMALE",169
2372752,"MALE",177
1052998,"FEMALE",160
4040347,"MALE",181
3925554,"FEMALE",160
6810209,"FEMALE",145
4096691,"FEMALE",181
8091373,"MALE",166
5321465,"MALE",177
9120843,"FEMALE",165
5378238,"FEMALE",159
3073964,"FEMALE",176
6751634,"MALE",174
5703882,"MALE",150
3716021,"MALE",176
5967887,"FEMALE",172
6372638,"MALE",178
8857049,"MALE",191
6169905,"MALE",179
1470601,"FEMALE",172
8185984,"MALE",178
1458550,"FEMALE",157
2716912,"MALE",185
7690584,"MALE",180
5688223,"FEMALE",172
3992976,"MALE",184
4647827,"FEMALE",174
1725882,"FEMALE",160
9076495,"FEMALE",157
5362042,"MALE",173
7941278,"MALE",179
6248849,"MALE",187
9516122,"FEMALE",158
9797964,"MALE",190
5358543,"MALE",168
7344581,"MALE",159
8008027,"MALE",169
1027367,"FEMALE",169
8672504,"FEMALE",168
3823590,"FEMALE",152
8973459,"MALE",172
1315587,"MALE",163
3606380,"MALE",164
8871280,"FEMALE",163
3130469,"FEMALE",184
6376274,"FEMALE",167
9080339,"MALE",173
5825042,"MALE",170
6769715,"FEMALE",168
5418008,"FEMALE",171
1597884,"FEMALE",153
2214194,"MALE",178
7386321,"MALE",174
1242339,"FEMALE",171
7536699,"FEMALE",166
4407163,"FEMALE",163
6861266,"MALE",181
3116943,"MALE",172
7457489,"MALE",169
5421653,"FEMALE",166
4574964,"FEMALE",155
3245846,"FEMALE",175
2662358,"FEMALE",164
5602340,"FEMALE",152
8886992,"MALE",175
4753455,"MALE",160
8481074,"MALE",182
6557226,"FEMALE",166
4552722,"FEMALE",184
3662850,"MALE",168
2054896,"MALE",168
5874680,"FEMALE",180
8301662,"FEMALE",172
6632866,"MALE",147
6726386,"MALE",184
8916491,"FEMALE",174
4670656,"FEMALE",183
5432806,"FEMALE",153
8372819,"MALE",147
3785093,"FEMALE",173
4465995,"MALE",185
6407055,"MALE",163
4871726,"MALE",168
7057925,"FEMALE",177
2094432,"MALE",180
4434095,"FEMALE",175
6022922,"FEMALE",160
7100053,"MALE",157
6418853,"MALE",184
7086853,"FEMALE",172
1484389,"MALE",167
4604969,"FEMALE",161
3472773,"FEMALE",165
5249939,"FEMALE",181
4730978,"MALE",163
5344889,"FEMALE",159
9250032,"FEMALE",183
3755859,"MALE",176
7562879,"FEMALE",166
7465921,"MALE",181
4006723,"MALE",172
5796844,"FEMALE",160
7819099,"FEMALE",169
6693198,"FEMALE",172
1916613,"MALE",183
9456746,"FEMALE",169
5637509,"MALE",181
5690640,"MALE",176
2415058,"MALE",186
2979729,"MALE",187
1808837,"FEMALE",161
5477950,"FEMALE",177
1276128,"MALE",161
4295622,"FEMALE",182
6921515,"MALE",187
5711187,"MALE",176
9311220,"FEMALE",162
1134466,"FEMALE",150
4627646,"MALE",178
5661851,"FEMALE",155
6895258,"FEMALE",166
9979214,"MALE",180
4412100,"FEMALE",152
4381486,"FEMALE",154
6564238,"FEMALE",152
9827471,"MALE",173
3645194,"MALE",181
7685886,"MALE",188
6302861,"FEMALE",158
3057257,"MALE",185
4070473,"FEMALE",155
2475588,"MALE",172
7705255,"MALE",174
7629590,"MALE",175
7549402,"MALE",167
3843699,"MALE",178
1254918,"FEMALE",164
6170220,"FEMALE",170
6184245,"MALE",192
4974805,"MALE",181
8602391,"MALE",163
7902017,"FEMALE",177
3339523,"MALE",173
5630521,"FEMALE",162
7753966,"FEMALE",158
5218242,"FEMALE",164
4649434,"MALE",166
7677550,"MALE",160
6289822,"FEMALE",176
5257944,"FEMALE",177
5594519,"MALE",178
9802145,"MALE",164
9806388,"MALE",192
4777691,"FEMALE",160
3840995,"MALE",179
5901383,"MALE",180
4583275,"FEMALE",171
7903696,"FEMALE",163
2829422,"FEMALE",169
4836641,"FEMALE",159
5361385,"MALE",180
7767061,"FEMALE",162
7632547,"MALE",200
8638488,"MALE",174
3555070,"FEMALE",173
8771082,"MALE",180
9972214,"FEMALE",153
2506579,"FEMALE",167
9805681,"MALE",189
1915657,"FEMALE",159
5507411,"MALE",170
4621880,"MALE",185
5293069,"FEMALE",175
2944916,"FEMALE",166
5147290,"FEMALE",163
7097056,"FEMALE",180
5970584,"FEMALE",167
7304950,"MALE",170
7738313,"FEMALE",163
1926419,"FEMALE",166
5520763,"MALE",181
2640615,"FEMALE",167
5231548,"MALE",186
9624585,"MALE",172
8117040,"FEMALE",167
1010099,"MALE",181
7081091,"FEMALE",169
5082423,"MALE",161
4925217,"MALE",184
8620726,"FEMALE",166
7592494,"MALE",181
1526577,"MALE",173
5465211,"MALE",171
4737779,"MALE",179
8144446,"MALE",167
8224195,"MALE",185
9877421,"FEMALE",163
1780643,"MALE",168
4734532,"MALE",166
4230019,"MALE",184
6047172,"MALE",165
8340987,"FEMALE",145
8189558,"FEMALE",167
3008592,"MALE",194
6758939,"FEMALE",159
8865139,"MALE",157
1384224,"MALE",183
8315100,"MALE",186
2126632,"MALE",153
8029721,"MALE",179
4014029,"MALE",175
6482328,"FEMALE",171
9770492,"MALE",179
9179677,"MALE",180
9593423,"MALE",168
5459105,"MALE",186
2212200,"FEMALE",158
1572537,"FEMALE",177
2897628,"MALE",155
3433992,"MALE",196
3893989,"FEMALE",151
1598755,"MALE",171
8278205,"FEMALE",162
1288523,"FEMALE",161
1008573,"MALE",163
1770260,"FEMALE",159
2544679,"MALE",179
1127074,"FEMALE",143
5809547,"FEMALE",165
7333430,"FEMALE",161
6850373,"MALE",172
6923862,"MALE",182
7552377,"FEMALE",157
5192042,"FEMALE",173
7260018,"FEMALE",158
5676739,"MALE",188
3555779,"FEMALE",175
4308373,"FEMALE",172
6493454,"FEMALE",189
9863512,"FEMALE",170
7756837,"FEMALE",163
3702669,"FEMALE",162
8177251,"FEMALE",176
4960610,"MALE",169
2402385,"MALE",171
3294037,"FEMALE",163
4603979,"MALE",173
3702190,"FEMALE",169
9765113,"FEMALE",153
5488452,"FEMALE",170
2762890,"FEMALE",157
2453582,"FEMALE",165
2809838,"MALE",171
7991745,"MALE",172
7298356,"MALE",177
7352071,"FEMALE",177
1473218,"FEMALE",170
2279752,"MALE",184
6856303,"FEMALE",160
6412323,"MALE",174
8630262,"FEMALE",163
2977379,"FEMALE",171
4211150,"FEMALE",156
9882948,"MALE",178
5868082,"FEMALE",179
4967246,"FEMALE",176
2170235,"MALE",174
7222222,"MALE",172
4168219,"FEMALE",178
2742072,"MALE",164
4471004,"MALE",185
7922199,"MALE",178
6773999,"FEMALE",149
4147117,"MALE",180
1727956,"MALE",180
8851183,"FEMALE",153
5585228,"FEMALE",174
2885972,"FEMALE",164
5647503,"FEMALE",161
5916511,"MALE",176
6676369,"FEMALE",177
5826788,"FEMALE",153
7841694,"MALE",204
1950837,"FEMALE",169
8612604,"FEMALE",162
9563471,"MALE",173
5469733,"FEMALE",145
3546676,"FEMALE",174
5433955,"MALE",200
5185251,"FEMALE",170
9612200,"MALE",168
5625688,"MALE",176
5611054,"FEMALE",166
8450463,"FEMALE",171
1632144,"FEMALE",162
8429167,"MALE",166
5452858,"FEMALE",169
7298915,"FEMALE",147
7629630,"FEMALE",173
9792432,"FEMALE",164
4781686,"FEMALE",167
7881789,"FEMALE",150
9077862,"FEMALE",169
4191156,"FEMALE",179
2415484,"FEMALE",171
3513395,"FEMALE",163
1609370,"MALE",183
3115332,"FEMALE",146
2263690,"FEMALE",167
7799329,"FEMALE",169
8193622,"MALE",174
9336036,"MALE",183
1518158,"FEMALE",159
8727943,"FEMALE",153
4733216,"FEMALE",152
6730914,"MALE",166
6113450,"MALE",179
8294058,"MALE",180
6349823,"FEMALE",169
9148132,"FEMALE",173
5696301,"MALE",187
9971141,"FEMALE",162
4003703,"FEMALE",185
4007466,"FEMALE",161
9184587,"MALE",176
8579414,"MALE",182
1334683,"MALE",164
1439990,"FEMALE",160
1468184,"MALE",178
9290028,"FEMALE",166
8623713,"MALE",188
1142074,"FEMALE",178
5699177,"FEMALE",171
5845199,"MALE",155
5412133,"FEMALE",146
5042356,"MALE",177
5820672,"MALE",175
4424412,"FEMALE",156
1474431,"MALE",189
8674998,"FEMALE",159
6062010,"MALE",185
7731990,"FEMALE",159
5710053,"FEMALE",172
3101164,"MALE",162
1690338,"MALE",159
3817407,"FEMALE",174
1260751,"MALE",174
9768967,"MALE",175
5697302,"MALE",177
3028001,"MALE",181
9810231,"FEMALE",183
6546820,"MALE",170
6647744,"MALE",179
2959991,"MALE",180
4735859,"MALE",183
9788738,"MALE",180
8024052,"MALE",174
2874494,"FEMALE",164
5015669,"MALE",175
7098522,"FEMALE",187
9174640,"FEMALE",165
3287466,"FEMALE",172
2726652,"FEMALE",147
9682086,"MALE",159
2900648,"MALE",175
7379470,"MALE",164
9159979,"FEMALE",156
2287253,"FEMALE",159
6626570,"FEMALE",171
3956458,"FEMALE",158
9672829,"MALE",153
7388442,"MALE",177
1303582,"MALE",174
3722517,"MALE",194
5744397,"MALE",185
8716881,"MALE",187
4814854,"MALE",185
2015961,"FEMALE",153
1794129,"FEMALE",165
8936490,"FEMALE",178
6725638,"MALE",162
5242218,"MALE",148
8056853,"MALE",173
6539309,"FEMALE",167
3506946,"FEMALE",161
4270062,"MALE",171
7792241,"MALE",160
1117112,"MALE",176
4683753,"FEMALE",171
1382741,"MALE",182
5116970,"FEMALE",158
5651446,"FEMALE",184
6565347,"MALE",182
9912692,"MALE",166
5518368,"FEMALE",166
1456077,"MALE",178
8309143,"MALE",177
8728641,"FEMALE",176
8127290,"MALE",163
6231005,"FEMALE",180
5581921,"FEMALE",171
4704513,"MALE",164
7763353,"FEMALE",150
5081489,"MALE",184
6254018,"MALE",160
8324805,"MALE",168
9931090,"MALE",171
7158451,"MALE",173
2415732,"MALE",175
6960434,"MALE",172
2609118,"FEMALE",178
2887159,"FEMALE",173
7513910,"FEMALE",171
6465766,"MALE",189
4557448,"FEMALE",166
6637543,"FEMALE",178
4632359,"FEMALE",160
8740364,"MALE",180
4411191,"FEMALE",167
6553133,"FEMALE",152
8405753,"MALE",174
8795052,"FEMALE",171
5063793,"FEMALE",152
5275916,"FEMALE",174
3343243,"MALE",186
9279049,"MALE",188
9266689,"FEMALE",161
4151438,"FEMALE",173
1061092,"MALE",189
3477824,"FEMALE",185
7651499,"FEMALE",170
